代號,名稱,年度,季別,現金股利,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
3465,進泰電子,108,Y1,0.0,109/06/03,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3465,進泰電子,108,Y1,0.0,109/06/03,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3465,進泰電子,108,Y1,0.0,109/06/03,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3466,德晉,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3466,德晉,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3466,德晉,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3466,德晉,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3479,安勤,108,Y1,4.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,4.0,0.0,0
3479,安勤,108,Y1,4.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,4.0,0.0,0
3479,安勤,108,Y1,4.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,4.0,0.0,0
3479,安勤,108,Y1,4.0,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,4.0,0.0,0
3481,群創,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3481,群創,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3481,群創,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3481,群創,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3483,力致,108,Y1,0.5,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,1.0,6102736
3483,力致,108,Y1,0.5,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,1.0,6102736
3483,力致,108,Y1,0.5,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,1.0,6102736
3483,力致,108,Y1,0.5,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.5,1.0,6102736
3484,崧騰,108,Y1,1.4,109/06/18,108/01/01~108/12/31,股東會確認,1.4,0.0,0
3484,崧騰,108,Y1,1.4,109/06/18,108/01/01~108/12/31,股東會確認,1.4,0.0,0
3484,崧騰,108,Y1,1.4,109/06/18,108/01/01~108/12/31,股東會確認,1.4,0.0,0
3484,崧騰,108,Y1,1.4,109/06/18,108/01/01~108/12/31,股東會確認,1.4,0.0,0
3489,森寶,108,Y1,0.3,109/05/27,108/01/01~108/12/31,股東會確認,0.3,0.0,0
3489,森寶,108,Y1,0.3,109/05/27,108/01/01~108/12/31,股東會確認,0.3,0.0,0
3489,森寶,108,Y1,0.3,109/05/27,108/01/01~108/12/31,股東會確認,0.3,0.0,0
3489,森寶,108,Y1,0.3,109/05/27,108/01/01~108/12/31,股東會確認,0.3,0.0,0
3490,單井,108,Y1,0.0,109/06/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3490,單井,108,Y1,0.0,109/06/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3490,單井,108,Y1,0.0,109/06/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3490,單井,108,Y1,0.0,109/06/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3491,昇達科,108,Y1,3.6,109/06/19,108/01/01~108/12/31,股東會確認,3.6,0.0,0
3491,昇達科,108,Y1,3.6,109/06/19,108/01/01~108/12/31,股東會確認,3.6,0.0,0
3491,昇達科,108,Y1,3.6,109/06/19,108/01/01~108/12/31,股東會確認,3.6,0.0,0
3491,昇達科,108,Y1,3.6,109/06/19,108/01/01~108/12/31,股東會確認,3.6,0.0,0
3492,長盛,108,Y1,0.8,109/06/22,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3492,長盛,108,Y1,0.8,109/06/22,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3492,長盛,108,Y1,0.8,109/06/22,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3492,長盛,108,Y1,0.8,109/06/22,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3494,誠研,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3494,誠研,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3494,誠研,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3494,誠研,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3498,陽程,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
3498,陽程,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
3498,陽程,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
3498,陽程,108,Y1,0.0,不適用,108/01/01~108/12/31,董事會決議,0.0,0.0,0
3499,環天科,108,Y1,0.0,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3499,環天科,108,Y1,0.0,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3499,環天科,108,Y1,0.0,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3499,環天科,108,Y1,0.0,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3501,維熹,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3501,維熹,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3501,維熹,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3501,維熹,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3504,揚明光,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3504,揚明光,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3504,揚明光,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3504,揚明光,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3508,位速,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3508,位速,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3508,位速,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3508,位速,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3511,矽瑪,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3511,矽瑪,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3511,矽瑪,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3511,矽瑪,108,Y1,0.0,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3512,皇龍,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3512,皇龍,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3512,皇龍,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3512,皇龍,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3515,華擎,108,Y1,4.0,不適用,108/01/01~108/12/31,董事會決議,4.0,0.0,0
3515,華擎,108,Y1,4.0,不適用,108/01/01~108/12/31,董事會決議,4.0,0.0,0
3515,華擎,108,Y1,4.0,不適用,108/01/01~108/12/31,董事會決議,4.0,0.0,0
3515,華擎,108,Y1,4.0,不適用,108/01/01~108/12/31,董事會決議,4.0,0.0,0
3516,亞帝歐,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3516,亞帝歐,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3516,亞帝歐,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3516,亞帝歐,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3518,柏騰,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3518,柏騰,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3518,柏騰,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3518,柏騰,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3520,華盈,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3520,華盈,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3520,華盈,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3520,華盈,108,Y1,0.0,109/06/19,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3521,鴻翊,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3521,鴻翊,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3521,鴻翊,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3521,鴻翊,108,Y1,0.0,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3522,御嵿,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3522,御嵿,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3522,御嵿,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3522,御嵿,108,Y1,0.0,109/05/28,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3523,迎輝,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3523,迎輝,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3523,迎輝,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3523,迎輝,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3526,凡甲,108,Y1,4.44997253,109/06/19,108/01/01~108/12/31,股東會確認,4.44997253,0.0,0
3526,凡甲,108,Y1,4.44997253,109/06/19,108/01/01~108/12/31,股東會確認,4.44997253,0.0,0
3526,凡甲,108,Y1,4.44997253,109/06/19,108/01/01~108/12/31,股東會確認,4.44997253,0.0,0
3526,凡甲,108,Y1,4.44997253,109/06/19,108/01/01~108/12/31,股東會確認,4.44997253,0.0,0
3527,聚積,108,Y1,4.5,109/06/30,108/01/01~108/12/31,股東會確認,4.5,0.0,0
3527,聚積,108,Y1,4.5,109/06/30,108/01/01~108/12/31,股東會確認,4.5,0.0,0
3527,聚積,108,Y1,4.5,109/06/30,108/01/01~108/12/31,股東會確認,4.5,0.0,0
3527,聚積,108,Y1,4.5,109/06/30,108/01/01~108/12/31,股東會確認,4.5,0.0,0
3528,安馳,108,Y1,2.5,109/06/09,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,0.0,0
3528,安馳,108,Y1,2.5,109/06/09,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,0.0,0
3528,安馳,108,Y1,2.5,109/06/09,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,0.0,0
3528,安馳,108,Y1,2.5,109/06/09,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,0.0,0
3529,力旺,108,Y1,5.5,109/06/10,108/01/01~108/12/31,股東會確認,5.5,0.0,0
3529,力旺,108,Y1,5.5,109/06/10,108/01/01~108/12/31,股東會確認,5.5,0.0,0
3529,力旺,108,Y1,5.5,109/06/10,108/01/01~108/12/31,股東會確認,5.5,0.0,0
3529,力旺,108,Y1,5.5,109/06/10,108/01/01~108/12/31,股東會確認,5.5,0.0,0
3530,晶相光,108,Y1,2.0,109/06/16,108/01/01~108/12/31,股東會確認,2.0,0.0,0
3530,晶相光,108,Y1,2.0,109/06/16,108/01/01~108/12/31,股東會確認,2.0,0.0,0
3530,晶相光,108,Y1,2.0,109/06/16,108/01/01~108/12/31,股東會確認,2.0,0.0,0
3530,晶相光,108,Y1,2.0,109/06/16,108/01/01~108/12/31,股東會確認,2.0,0.0,0
3531,先益,108,Y1,1.8,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.8,0.0,0
3531,先益,108,Y1,1.8,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.8,0.0,0
3531,先益,108,Y1,1.8,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.8,0.0,0
3531,先益,108,Y1,1.8,109/06/16,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.8,0.0,0
3532,台勝科,108,Y1,3.5,109/06/11,108/01/01~108/12/31,股東會確認,3.5,0.0,0
3532,台勝科,108,Y1,3.5,109/06/11,108/01/01~108/12/31,股東會確認,3.5,0.0,0
3532,台勝科,108,Y1,3.5,109/06/11,108/01/01~108/12/31,股東會確認,3.5,0.0,0
3532,台勝科,108,Y1,3.5,109/06/11,108/01/01~108/12/31,股東會確認,3.5,0.0,0
3533,嘉澤,108,Y1,10.5,109/06/19,108/01/01~108/12/31,股東會確認,10.5,0.0,0
3533,嘉澤,108,Y1,10.5,109/06/19,108/01/01~108/12/31,股東會確認,10.5,0.0,0
3533,嘉澤,108,Y1,10.5,109/06/19,108/01/01~108/12/31,股東會確認,10.5,0.0,0
3533,嘉澤,108,Y1,10.5,109/06/19,108/01/01~108/12/31,股東會確認,10.5,0.0,0
3535,晶彩科,108,Y1,0.5,109/06/11,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3535,晶彩科,108,Y1,0.5,109/06/11,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3535,晶彩科,108,Y1,0.5,109/06/11,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3535,晶彩科,108,Y1,0.5,109/06/11,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3537,堡達,108,Y1,1.5,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.5,1.0,4869522
3537,堡達,108,Y1,1.5,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.5,1.0,4869522
3537,堡達,108,Y1,1.5,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.5,1.0,4869522
3537,堡達,108,Y1,1.5,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經董事會擬議,1.5,1.0,4869522
3540,曜越,108,Y1,0.75,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.75,0.0,0
3540,曜越,108,Y1,0.75,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.75,0.0,0
3540,曜越,108,Y1,0.75,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.75,0.0,0
3540,曜越,108,Y1,0.75,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.75,0.0,0
3541,西柏,108,Y1,5.0,109/06/22,108/01/01~108/12/31,股東會確認,5.0,0.5,2466055
3541,西柏,108,Y1,5.0,109/06/22,108/01/01~108/12/31,股東會確認,5.0,0.5,2466055
3541,西柏,108,Y1,5.0,109/06/22,108/01/01~108/12/31,股東會確認,5.0,0.5,2466055
3541,西柏,108,Y1,5.0,109/06/22,108/01/01~108/12/31,股東會確認,5.0,0.5,2466055
3543,州巧,108,Y1,0.8,109/06/11,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3543,州巧,108,Y1,0.8,109/06/11,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3543,州巧,108,Y1,0.8,109/06/11,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3543,州巧,108,Y1,0.8,109/06/11,108/01/01~108/12/31,股東會確認,0.8,0.0,0
3545,敦泰,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q4,0.0,109/06/20,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3545,敦泰,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q4,0.0,109/06/20,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3545,敦泰,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q2,0.0,不適用,108/04/01~108/06/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q4,0.0,109/06/20,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3545,敦泰,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
3545,敦泰,108,Q4,0.0,109/06/20,108/10/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.0,0.0,0
3545,敦泰,108,Q3,0.0,不適用,108/07/01~108/09/30,董事會決議,0.0,0.0,0
3546,宇峻,108,Y1,3.38,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.38,1.0,4135462
3546,宇峻,108,Y1,3.38,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.38,1.0,4135462
3546,宇峻,108,Y1,3.38,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.38,1.0,4135462
3546,宇峻,108,Y1,3.38,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.38,1.0,4135462
3548,兆利,108,Y1,2.5,不適用,108/01/01~108/12/31,董事會決議,2.5,0.0,0
3548,兆利,108,Y1,2.5,不適用,108/01/01~108/12/31,董事會決議,2.5,0.0,0
3548,兆利,108,Y1,2.5,不適用,108/01/01~108/12/31,董事會決議,2.5,0.0,0
3548,兆利,108,Y1,2.5,不適用,108/01/01~108/12/31,董事會決議,2.5,0.0,0
3550,聯穎,108,Y1,0.5,109/06/24,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3550,聯穎,108,Y1,0.5,109/06/24,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3550,聯穎,108,Y1,0.5,109/06/24,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3550,聯穎,108,Y1,0.5,109/06/24,108/01/01~108/12/31,股東會確認,0.5,0.0,0
3551,世禾,108,Y1,1.7,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,0.0,0
3551,世禾,108,Y1,1.7,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,0.0,0
3551,世禾,108,Y1,1.7,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,0.0,0
3551,世禾,108,Y1,1.7,109/06/18,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,0.0,0
3552,同致,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3552,同致,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3552,同致,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3552,同致,108,Y1,0.0,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3555,博士旺,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3555,博士旺,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3555,博士旺,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3555,博士旺,108,Y1,0.0,109/06/18,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3556,禾瑞亞,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3556,禾瑞亞,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3556,禾瑞亞,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3556,禾瑞亞,108,Y1,3.0,不適用,108/01/01~108/12/31,董事會決議,3.0,0.0,0
3557,嘉威,108,Q4,0.0,不適用,108/10/01~108/12/31,董事會決議,0.0,0.0,0
3557,嘉威,108,Q4,0.0,不適用,108/10/01~108/12/31,董事會決議,0.0,0.0,0
3557,嘉威,108,Q4,0.0,不適用,108/10/01~108/12/31,董事會決議,0.0,0.0,0
3557,嘉威,108,Q4,0.0,不適用,108/10/01~108/12/31,董事會決議,0.0,0.0,0
3558,神準,108,Y1,5.2,109/06/10,108/01/01~108/12/31,股東會確認,5.2,0.0,0
3558,神準,108,Y1,5.2,109/06/10,108/01/01~108/12/31,股東會確認,5.2,0.0,0
3558,神準,108,Y1,5.2,109/06/10,108/01/01~108/12/31,股東會確認,5.2,0.0,0
3558,神準,108,Y1,5.2,109/06/10,108/01/01~108/12/31,股東會確認,5.2,0.0,0
3563,牧德,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
3563,牧德,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
3563,牧德,108,H2,10.49755641,不適用,108/07/01~108/12/31,董事會決議,10.49755641,0.0,0
3563,牧德,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
3563,牧德,108,H2,10.49755641,不適用,108/07/01~108/12/31,董事會決議,10.49755641,0.0,0
3563,牧德,108,H1,0.0,不適用,108/01/01~108/06/30,董事會決議,0.0,0.0,0
3563,牧德,108,H2,10.49755641,不適用,108/07/01~108/12/31,董事會決議,10.49755641,0.0,0
3563,牧德,108,H2,10.49755641,不適用,108/07/01~108/12/31,董事會決議,10.49755641,0.0,0
3564,其陽,108,Y1,0.6,109/06/15,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.6,0.0,0
3564,其陽,108,Y1,0.6,109/06/15,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.6,0.0,0
3564,其陽,108,Y1,0.6,109/06/15,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.6,0.0,0
3564,其陽,108,Y1,0.6,109/06/15,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.6,0.0,0
3567,逸昌,108,Y1,1.7,109/06/18,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3567,逸昌,108,Y1,1.7,109/06/18,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3567,逸昌,108,Y1,1.7,109/06/18,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3567,逸昌,108,Y1,1.7,109/06/18,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3570,大塚,108,Y1,5.5,109/06/22,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,5.5,0.0,0
3570,大塚,108,Y1,5.5,109/06/22,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,5.5,0.0,0
3570,大塚,108,Y1,5.5,109/06/22,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,5.5,0.0,0
3570,大塚,108,Y1,5.5,109/06/22,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,5.5,0.0,0
3576,聯合再生,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3576,聯合再生,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3576,聯合再生,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3576,聯合再生,108,Y1,0.0,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3577,泓格,108,Y1,0.7,109/06/12,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3577,泓格,108,Y1,0.7,109/06/12,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3577,泓格,108,Y1,0.7,109/06/12,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3577,泓格,108,Y1,0.7,109/06/12,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3580,友威科,108,Y1,1.7,109/06/22,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3580,友威科,108,Y1,1.7,109/06/22,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3580,友威科,108,Y1,1.7,109/06/22,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3580,友威科,108,Y1,1.7,109/06/22,108/01/01~108/12/31,股東會確認,1.7,0.0,0
3581,博磊,108,Y1,0.7,109/06/22,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3581,博磊,108,Y1,0.7,109/06/22,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3581,博磊,108,Y1,0.7,109/06/22,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3581,博磊,108,Y1,0.7,109/06/22,108/01/01~108/12/31,股東會確認,0.7,0.0,0
3583,辛耘,108,Y1,2.0,不適用,108/01/01~108/12/31,董事會決議,2.0,0.0,0
3583,辛耘,108,Y1,2.0,不適用,108/01/01~108/12/31,董事會決議,2.0,0.0,0
3583,辛耘,108,Y1,2.0,不適用,108/01/01~108/12/31,董事會決議,2.0,0.0,0
3583,辛耘,108,Y1,2.0,不適用,108/01/01~108/12/31,董事會決議,2.0,0.0,0
3587,閎康,108,Y1,3.0,109/06/18,108/01/01~108/12/31,股東會確認,3.0,0.0,0
3587,閎康,108,Y1,3.0,109/06/18,108/01/01~108/12/31,股東會確認,3.0,0.0,0
3587,閎康,108,Y1,3.0,109/06/18,108/01/01~108/12/31,股東會確認,3.0,0.0,0
3587,閎康,108,Y1,3.0,109/06/18,108/01/01~108/12/31,股東會確認,3.0,0.0,0
3588,通嘉,108,Y1,0.45,不適用,108/01/01~108/12/31,董事會決議,0.45,0.0,0
3588,通嘉,108,Y1,0.45,不適用,108/01/01~108/12/31,董事會決議,0.45,0.0,0
3588,通嘉,108,Y1,0.45,不適用,108/01/01~108/12/31,董事會決議,0.45,0.0,0
3588,通嘉,108,Y1,0.45,不適用,108/01/01~108/12/31,董事會決議,0.45,0.0,0
3591,艾笛森,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3591,艾笛森,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3591,艾笛森,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3591,艾笛森,108,Y1,0.0,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0.0,0
3592,瑞鼎,108,Y1,8.0,109/06/02,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,8.0,0.0,0
3592,瑞鼎,108,Y1,8.0,109/06/02,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,8.0,0.0,0
3592,瑞鼎,108,Y1,8.0,109/06/02,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,8.0,0.0,0
