代號,名稱,年度,季別,除息交易日,收益分配基準日,收益分配發放日,收益分配金額 (每1受益權益單位),收益分配標準 (102年度起啟用),公告年度
00882,中信中國高股息,111,M01,112年01月17日,112年01月23日,112年02月20日,0.3,"1.本基金每受益權單位可分配之收益，係指
(一)本基金投資中華民國境內外所得之現金股利及子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內外已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿九十個日曆日(含)後，經理公司應按收益評價日(即每年六月、十二月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",112
00891,中信關鍵半導體,111,M08,111年08月16日,111年08月22日,111年09月20日,0.26,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00891,中信關鍵半導體,111,M05,112年05月17日,112年05月23日,112年06月12日,0.13,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00891,中信關鍵半導體,111,M08,112年08月16日,112年08月22日,112年09月11日,0.22,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00891,中信關鍵半導體,111,M11,111年11月16日,111年11月22日,111年12月20日,0.1,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00891,中信關鍵半導體,111,M11,112年11月16日,112年11月22日,112年12月12日,0.27,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00891,中信關鍵半導體,111,M02,111年02月22日,111年02月28日,111年03月21日,0.29,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00891,中信關鍵半導體,111,M02,112年02月16日,112年02月22日,112年03月20日,0.11,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",112
00892,富邦台灣半導體,111,M07,111年07月18日,111年07月24日,111年08月18日,0.219,"本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：
1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配、可歸屬並開立憑單之其他收入扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。
2.前款可分配收益若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。",111
00892,富邦台灣半導體,111,M07,112年07月18日,112年07月24日,112年08月11日,0.281,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配、可歸屬並開立憑單之其他收入扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。2.前款可分配收益若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00892,富邦台灣半導體,111,M11,111年11月16日,111年11月22日,111年12月19日,0.35,"本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：
1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配、可歸屬並開立憑單之其他收入扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。
2.前款可分配收益若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。",111
00892,富邦台灣半導體,111,M11,112年11月16日,112年11月22日,112年12月12日,0.198,本基金可分配收益，除應符合下列規定外，並應經金管會核准辦理公開發行公司之簽證會計師查核出具查核簽證報告後，始得分配(倘可分配收益未涉及資本利得，得以簽證會計師出具覆核報告後進行分配)：1.本基金每受益權單位可分配之收益，係指以本基金受益權單位投資所得之現金股利、利息收入、基金收益分配、可歸屬並開立憑單之其他收入扣除本基金應負擔之費用後之可分配收益且不需扣除已實現及未實現之資本損失。經理公司有權調整可分配收益金額。2.前款可分配收益若另增配其他投資所得之已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔之費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金成立日前(不含當日)每受益權單位之發行價格，且每受益權單位之淨資產價值減去當年度每受益權單位可分配收益之餘額，不得低於本基金成立日前(不含當日)每受益權單位之發行價格。經理公司有權在上述條件範圍內調整可分配收益金額。,112
00894,中信小資高價30,111,M02,111年02月22日,111年02月28日,111年03月21日,0.35,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00894,中信小資高價30,111,M11,111年11月16日,111年11月22日,111年12月20日,0.1,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00894,中信小資高價30,111,M08,111年08月16日,111年08月22日,111年09月20日,0.19,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",111
00894,中信小資高價30,111,M11,112年11月16日,112年11月22日,112年12月12日,0.09,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00894,中信小資高價30,111,M05,112年05月17日,112年05月23日,112年06月12日,0.1,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00894,中信小資高價30,111,M08,112年08月16日,112年08月22日,112年09月11日,0.26,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
00894,中信小資高價30,111,M02,112年02月16日,112年02月22日,112年03月20日,0.1,"1.本基金每受益權單位可分配之收益，係指：
(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。
(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。
2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年一月、四月、七月及十月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。
3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。",112
00896,中信綠能及電動車,111,M12,112年12月18日,112年12月24日,113年01月12日,0.3,1.本基金每受益權單位可分配之收益，係指：(一) 本基金投資中華民國境內所得之現金股利、利息收入、子基金收益分配扣除本基金應負擔之費用且不需扣除已實現及未實現之資本損失。(二) 前款可分配收益若另增配其他投資於中華民國境內已實現資本利得扣除資本損失(包括已實現及未實現之資本損失)及本基金應負擔費用時，則本基金於收益評價日之每受益權單位之淨資產價值應高於本基金信託契約第三條第一項所列本基金每受益權單位之發行價格，且每受益權單位之淨資產價值減去當次每受益權單位可分配收益之餘額，不得低於本基金信託契約所列本基金每受益權單位之發行價格。2.本基金成立日起滿六十個日曆日(含)後，經理公司應按收益評價日(即每年二月、五月、八月及十一月最後一個日曆日)之本基金淨資產價值及收入情況進行收益分配之評價。經理公司得依本基金收益之情況自行決定每次分配之金額或不分配，故每次分配之金額並非一定相同。但本基金受益權單位可分配收益，於經理公司決定收益分配金額後，若有未分配收益得累積併入下一次之可分配收益。經理公司應依法令規定公告每受益權單位之配發金額、收益分配發放日、收益分配基準日、分配方式及其他收益分配相關事項，並於每收益評價日後四十五個營業日內分配收益予受益人。停止變更受益人名簿記載期間及分配基準日應由經理公司事先公告。3.本基金之可分配收益，經金管會核准辦理公開發行公司之簽證會計師出具複核報告書後，即得進行分配，惟若可分配收益來源涉及資本利得時，應經金管會核准辦理公開發行公司之簽證會計師查核簽證後，始得分配。,112
