代號,名稱,年度,季別,股東會日期,股利所屬期間,決議（擬議）進度,股東配發-盈餘分配之現金股利(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-股東配股總股數(股)
8047,星雲,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8048,德勝,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,2.5,132022345,0.0,0
8048,德勝,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,2.5,132022345,0.0,0
8048,德勝,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,2.5,132022345,0.0,0
8048,德勝,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,2.5,132022345,0.0,0
8049,晶采,108,Y1,109/06/05,108/01/01~108/12/31,股東會確認,1.8,212903654,0.0,0
8049,晶采,108,Y1,109/06/05,108/01/01~108/12/31,股東會確認,1.8,212903654,0.0,0
8049,晶采,108,Y1,109/06/05,108/01/01~108/12/31,股東會確認,1.8,212903654,0.0,0
8049,晶采,108,Y1,109/06/05,108/01/01~108/12/31,股東會確認,1.8,212903654,0.0,0
8050,廣積,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.5,345143547,0.0,0
8050,廣積,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.5,345143547,0.0,0
8050,廣積,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.5,345143547,0.0,0
8050,廣積,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.5,345143547,0.0,0
8054,安國,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,37098443,0.0,0
8054,安國,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,37098443,0.0,0
8054,安國,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,37098443,0.0,0
8054,安國,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,37098443,0.0,0
8059,凱碩,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8059,凱碩,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8059,凱碩,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8059,凱碩,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8064,東捷,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.0,164817836,0.0,0
8064,東捷,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.0,164817836,0.0,0
8064,東捷,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.0,164817836,0.0,0
8064,東捷,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.0,164817836,0.0,0
8066,來思達,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,6.0,180913824,0.0,0
8066,來思達,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,6.0,180913824,0.0,0
8066,來思達,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,6.0,180913824,0.0,0
8066,來思達,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,6.0,180913824,0.0,0
8067,志旭,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8067,志旭,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8067,志旭,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8067,志旭,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8068,全達,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8068,全達,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8068,全達,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8068,全達,108,Y1,109/06/30,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8069,元太,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,2268725430,0.0,0
8069,元太,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,2268725430,0.0,0
8069,元太,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,2268725430,0.0,0
8069,元太,108,Y1,109/06/18,108/01/01~108/12/31,股東會確認,2.0,2268725430,0.0,0
8070,長華*,108,H1,不適用,108/01/01~108/06/30,董事會決議,4.1,261907742,0.0,0
8070,長華*,108,H1,不適用,108/01/01~108/06/30,董事會決議,4.1,261907742,0.0,0
8070,長華*,108,H2,不適用,108/07/01~108/12/31,董事會決議,8.5,542979465,0.0,0
8070,長華*,108,H1,不適用,108/01/01~108/06/30,董事會決議,4.1,261907742,0.0,0
8070,長華*,108,H2,不適用,108/07/01~108/12/31,董事會決議,8.5,542979465,0.0,0
8070,長華*,108,H1,不適用,108/01/01~108/06/30,董事會決議,4.1,261907742,0.0,0
8070,長華*,108,H2,不適用,108/07/01~108/12/31,董事會決議,8.5,542979465,0.0,0
8070,長華*,108,H2,不適用,108/07/01~108/12/31,董事會決議,8.5,542979465,0.0,0
8071,能率網通,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.4,25927141,0.0,0
8071,能率網通,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.4,25927141,0.0,0
8071,能率網通,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.4,25927141,0.0,0
8071,能率網通,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.4,25927141,0.0,0
8072,陞泰,108,Y1,109/06/17,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,16000000,0.0,0
8072,陞泰,108,Y1,109/06/17,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,16000000,0.0,0
8072,陞泰,108,Y1,109/06/17,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,16000000,0.0,0
8072,陞泰,108,Y1,109/06/17,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,16000000,0.0,0
8074,鉅橡,108,Y1,109/05/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,80351956,0.0,0
8074,鉅橡,108,Y1,109/05/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,80351956,0.0,0
8074,鉅橡,108,Y1,109/05/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,80351956,0.0,0
8074,鉅橡,108,Y1,109/05/29,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.0,80351956,0.0,0
8076,伍豐,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.26,64553240,0.0,18372846
8076,伍豐,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.26,64553240,0.0,18372846
8076,伍豐,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.26,64553240,0.0,18372846
8076,伍豐,108,Y1,109/06/12,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.26,64553240,0.0,18372846
8077,洛��,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8077,洛��,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8077,洛��,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8077,洛��,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8080,泰霖,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8080,泰霖,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8080,泰霖,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8080,泰霖,108,Y1,109/05/15,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8081,致新,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,7.5,646290540,0.0,0
8081,致新,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,7.5,646290540,0.0,0
8081,致新,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,7.5,646290540,0.0,0
8081,致新,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,7.5,646290540,0.0,0
8083,瑞穎,108,Y1,109/05/25,108/01/01~108/12/31,股東會確認,8.4,316198737,0.0,0
8083,瑞穎,108,Y1,109/05/25,108/01/01~108/12/31,股東會確認,8.4,316198737,0.0,0
8083,瑞穎,108,Y1,109/05/25,108/01/01~108/12/31,股東會確認,8.4,316198737,0.0,0
8083,瑞穎,108,Y1,109/05/25,108/01/01~108/12/31,股東會確認,8.4,316198737,0.0,0
8084,巨虹,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8084,巨虹,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8084,巨虹,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8084,巨虹,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8085,福華,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8085,福華,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8085,福華,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8085,福華,108,Y1,109/06/24,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8086,宏捷科,108,Y1,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,257577409,0.0,0
8086,宏捷科,108,Y1,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,257577409,0.0,0
8086,宏捷科,108,Y1,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,257577409,0.0,0
8086,宏捷科,108,Y1,109/06/10,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,1.7,257577409,0.0,0
8087,麗升能源,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8087,麗升能源,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8087,麗升能源,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8087,麗升能源,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8088,品安,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,2.08,126717238,0.0,0
8088,品安,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,2.08,126717238,0.0,0
8088,品安,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,2.08,126717238,0.0,0
8088,品安,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,2.08,126717238,0.0,0
8089,康全電訊,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.7,84095986,0.0,0
8089,康全電訊,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.7,84095986,0.0,0
8089,康全電訊,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.7,84095986,0.0,0
8089,康全電訊,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,1.7,84095986,0.0,0
8091,翔名,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,1.5,65501796,0.0,0
8091,翔名,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,1.5,65501796,0.0,0
8091,翔名,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,1.5,65501796,0.0,0
8091,翔名,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,1.5,65501796,0.0,0
8092,建暐,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8092,建暐,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8092,建暐,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8092,建暐,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8093,保銳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8093,保銳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8093,保銳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8093,保銳,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8096,擎亞,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,27924790,0.2,2792479
8096,擎亞,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,27924790,0.2,2792479
8096,擎亞,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,27924790,0.2,2792479
8096,擎亞,108,Y1,109/06/19,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.2,27924790,0.2,2792479
8097,常珵,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8097,常珵,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8097,常珵,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8097,常珵,108,Y1,109/06/29,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8099,大世科,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.05,92988000,0.0,0
8099,大世科,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.05,92988000,0.0,0
8099,大世科,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.05,92988000,0.0,0
8099,大世科,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.05,92988000,0.0,0
8101,華冠,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8101,華冠,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8101,華冠,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8101,華冠,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8103,瀚荃,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,81399413,0.0,0
8103,瀚荃,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,81399413,0.0,0
8103,瀚荃,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,81399413,0.0,0
8103,瀚荃,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,1.0,81399413,0.0,0
8104,錸寶,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.35,23670518,0.0,0
8104,錸寶,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.35,23670518,0.0,0
8104,錸寶,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.35,23670518,0.0,0
8104,錸寶,108,Y1,109/06/11,108/01/01~108/12/31,股東會確認,0.35,23670518,0.0,0
8105,凌巨,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.1,44154485,0.0,0
8105,凌巨,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.1,44154485,0.0,0
8105,凌巨,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.1,44154485,0.0,0
8105,凌巨,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.1,44154485,0.0,0
8107,大億金茂,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,75000000,0.0,0
8107,大億金茂,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,75000000,0.0,0
8107,大億金茂,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,75000000,0.0,0
8107,大億金茂,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,75000000,0.0,0
8109,博大,108,Y1,109/06/05,108/01/01~108/12/31,董事會決議,4.0,286697616,0.0,0
8109,博大,108,Y1,109/06/05,108/01/01~108/12/31,董事會決議,4.0,286697616,0.0,0
8109,博大,108,Y1,109/06/05,108/01/01~108/12/31,董事會決議,4.0,286697616,0.0,0
8109,博大,108,Y1,109/06/05,108/01/01~108/12/31,董事會決議,4.0,286697616,0.0,0
8110,華東,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8110,華東,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8110,華東,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8110,華東,108,Y1,109/06/16,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8111,立��,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.45,49996000,0.0,0
8111,立��,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.45,49996000,0.0,0
8111,立��,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.45,49996000,0.0,0
8111,立��,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.45,49996000,0.0,0
8112,至上,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,2.7,1016715978,0.0,0
8112,至上,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,2.7,1016715978,0.0,0
8112,至上,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,2.7,1016715978,0.0,0
8112,至上,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,2.7,1016715978,0.0,0
8114,振樺電,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,4.5,337147974,0.0,0
8114,振樺電,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,4.5,337147974,0.0,0
8114,振樺電,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,4.5,337147974,0.0,0
8114,振樺電,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,4.5,337147974,0.0,0
8121,越峰,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8121,越峰,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8121,越峰,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8121,越峰,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8131,福懋科,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.2,972888891,0.0,0
8131,福懋科,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.2,972888891,0.0,0
8131,福懋科,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.2,972888891,0.0,0
8131,福懋科,108,Y1,109/06/19,108/01/01~108/12/31,股東會確認,2.2,972888891,0.0,0
8147,正淩,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8147,正淩,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8147,正淩,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8147,正淩,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8150,南茂,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.8,1309032227,0.0,0
8150,南茂,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.8,1309032227,0.0,0
8150,南茂,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.8,1309032227,0.0,0
8150,南茂,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,1.8,1309032227,0.0,0
8155,博智,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,3.6,179121600,0.0,0
8155,博智,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,3.6,179121600,0.0,0
8155,博智,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,3.6,179121600,0.0,0
8155,博智,108,Y1,109/06/24,108/01/01~108/12/31,董事會決議,3.6,179121600,0.0,0
8163,達方,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.3,644000003,0.0,0
8163,達方,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.3,644000003,0.0,0
8163,達方,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.3,644000003,0.0,0
8163,達方,108,Y1,不適用,108/01/01~108/12/31,董事會決議,2.3,644000003,0.0,0
8171,天宇,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.25,12680808,0.0,0
8171,天宇,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.25,12680808,0.0,0
8171,天宇,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.25,12680808,0.0,0
8171,天宇,108,Y1,109/06/09,108/01/01~108/12/31,股東會確認,0.25,12680808,0.0,0
8176,智捷,108,Y1,109/05/29,108/01/01~108/12/31,董事會決議,0.15,10755150,0.0,0
8176,智捷,108,Y1,109/05/29,108/01/01~108/12/31,董事會決議,0.15,10755150,0.0,0
8176,智捷,108,Y1,109/05/29,108/01/01~108/12/31,董事會決議,0.15,10755150,0.0,0
8176,智捷,108,Y1,109/05/29,108/01/01~108/12/31,董事會決議,0.15,10755150,0.0,0
8182,加高,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,107041215,0.0,0
8182,加高,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,107041215,0.0,0
8182,加高,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,107041215,0.0,0
8182,加高,108,Y1,不適用,108/01/01~108/12/31,董事會決議,1.0,107041215,0.0,0
8183,精星,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.45,54112981,0.0,0
8183,精星,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.45,54112981,0.0,0
8183,精星,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.45,54112981,0.0,0
8183,精星,108,Y1,109/06/17,108/01/01~108/12/31,股東會確認,0.45,54112981,0.0,0
8201,無敵,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8201,無敵,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8201,無敵,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8201,無敵,108,Y1,不適用,108/01/01~108/12/31,董事會決議,0.0,0,0.0,0
8210,勤誠,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,4.6,550739370,0.0,0
8210,勤誠,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,4.6,550739370,0.0,0
8210,勤誠,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,4.6,550739370,0.0,0
8210,勤誠,108,Y1,109/06/23,108/01/01~108/12/31,股東會確認,4.6,550739370,0.0,0
8213,志超,108,Y1,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,665301220,0.0,0
8213,志超,108,Y1,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,665301220,0.0,0
8213,志超,108,Y1,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,665301220,0.0,0
8213,志超,108,Y1,109/06/11,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,2.5,665301220,0.0,0
8215,明基材,108,Y1,109/06/18,108/01/01~108/12/31,董事會決議,0.5,160337257,0.0,0
8215,明基材,108,Y1,109/06/18,108/01/01~108/12/31,董事會決議,0.5,160337257,0.0,0
8215,明基材,108,Y1,109/06/18,108/01/01~108/12/31,董事會決議,0.5,160337257,0.0,0
8215,明基材,108,Y1,109/06/18,108/01/01~108/12/31,董事會決議,0.5,160337257,0.0,0
8222,寶一,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.45,30858075,0.0,0
8222,寶一,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.45,30858075,0.0,0
8222,寶一,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.45,30858075,0.0,0
8222,寶一,108,Y1,109/06/22,108/01/01~108/12/31,股東會確認,0.45,30858075,0.0,0
8234,新漢,108,Y1,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.8,112981178,0.0,0
8234,新漢,108,Y1,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.8,112981178,0.0,0
8234,新漢,108,Y1,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.8,112981178,0.0,0
8234,新漢,108,Y1,109/06/23,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,0.8,112981178,0.0,0
8240,華宏,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,1.3,127313439,0.0,0
8240,華宏,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,1.3,127313439,0.0,0
8240,華宏,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,1.3,127313439,0.0,0
8240,華宏,108,Y1,109/05/29,108/01/01~108/12/31,股東會確認,1.3,127313439,0.0,0
8249,菱光,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,152466000,0.0,0
8249,菱光,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,152466000,0.0,0
8249,菱光,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,152466000,0.0,0
8249,菱光,108,Y1,109/06/12,108/01/01~108/12/31,股東會確認,1.2,152466000,0.0,0
8255,朋程,108,Y1,109/05/27,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15,411808500,0.0,0
8255,朋程,108,Y1,109/05/27,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15,411808500,0.0,0
8255,朋程,108,Y1,109/05/27,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15,411808500,0.0,0
8255,朋程,108,Y1,109/05/27,108/01/01~108/12/31,現金股利經董事會決議、增資配股經股東會確認,3.15,411808500,0.0,0
8261,富鼎,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,40670247,0.0,0
8261,富鼎,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,40670247,0.0,0
8261,富鼎,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,40670247,0.0,0
8261,富鼎,108,Y1,109/06/15,108/01/01~108/12/31,股東會確認,0.5,40670247,0.0,0
8271,宇瞻,108,Y1,109/05/28,108/01/01~108/12/31,股東會確認,2.55,257289408,0.0,0
8271,宇瞻,108,Y1,109/05/28,108/01/01~108/12/31,股東會確認,2.55,257289408,0.0,0
8271,宇瞻,108,Y1,109/05/28,108/01/01~108/12/31,股東會確認,2.55,257289408,0.0,0
8271,宇瞻,108,Y1,109/05/28,108/01/01~108/12/31,股東會確認,2.55,257289408,0.0,0
8277,商丞,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8277,商丞,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8277,商丞,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8277,商丞,108,Y1,109/06/10,108/01/01~108/12/31,股東會確認,0.0,0,0.0,0
8279,生展,108,Y1,109/06/12,108/01/01~108/12/31,董事會決議,3.0,81302553,0.0,0
8279,生展,108,Y1,109/06/12,108/01/01~108/12/31,董事會決議,3.0,81302553,0.0,0
8279,生展,108,Y1,109/06/12,108/01/01~108/12/31,董事會決議,3.0,81302553,0.0,0
8279,生展,108,Y1,109/06/12,108/01/01~108/12/31,董事會決議,3.0,81302553,0.0,0
8284,三竹,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,3.0,139026000,0.0,0
8284,三竹,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,3.0,139026000,0.0,0
8284,三竹,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,3.0,139026000,0.0,0
8284,三竹,108,Y1,109/06/03,108/01/01~108/12/31,股東會確認,3.0,139026000,0.0,0
