"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"5443 - 均豪","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/25","         22,329,639","        370,104,697","        342,934,854","        128,257,866","1.30000000","0.0","        214,676,988","0.0","0.0","                  0","公司章程第三十條之一：
本公司應以當年度獲利狀況不低於百分之一且不高於百分之十二分派員工酬勞及不高於百分之三分派董事酬勞。但公司尚有累積虧損時，應予彌補。
員工酬勞得以股票或現金為之，且發給股票或現金之對象，得包括符合一定條件之從屬公司員工。
第一項所稱之當年度獲利狀況係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。
員工酬勞及董事酬勞之分派應由董事會以董事三分之二以上之出席及出席董事過半數同意之決議行之，並報告股東會。
公司章程第三十一條：
本公司當年度決算後如有盈餘，應依法繳納稅捐、彌補以往年度虧損，次提百分之十法定盈餘公積，惟法定盈餘公積已達本公司實收資本總額時不在此限。另視公司營運需要及法令規定提列或迴轉特別盈餘公積，其餘加計以往累積未分配盈餘後，由董事會擬具分派議案，提請股東會決議分派之。 
股利分派時其中現金股利分配之比例以不低於股利總額百分之十。","",
"5450 - 南良","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/25","        -11,728,459","        -19,744,673","        -32,586,858","        -32,586,858","0.0","0.0","                  0","0.0","0.0","                  0","第 二十 條：本公司年度如有獲利，應提撥不低於百分之二且不高於百分之二十為員工酬勞，
由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工，其具體
辦法授權董事會訂定之；本公司得以上開獲利數額，由董事會決議提撥不高於百分之二為董監
酬勞。員工酬勞及董監酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補
數額，再依前項比例提撥員工酬勞及董監酬勞。
第二十條之一：本公司年度決算如有盈餘，應依下列優先順序提撥： 
(一)提繳稅款。
(二)彌補以往年度虧損。
(三)提列10%為法定盈餘公積。
(四)視公司營運需要及依法令規定提列或迴轉特別盈餘公積。
(五)就一至四款分配後之餘額除由董事會酌予保留外，得併同以往年度累積盈餘，作為可供分配
股東股息及紅利，其分派數額由董事會擬具盈餘分配案，提請股東會決議後分派之。
本公司分配股利之政策，須視公司目前及未來之投資環境、資金需求、國內外競爭狀況、資本支
出需要及健全財務規劃等因素，以求永續發展，董事會擬定股東紅利分派案時得視公司營運需求，
決定股東現金股利及股票股利之比例，其中股東現金紅利分派之比率不得低於股東股利總額之10%。","",
"5452 - 佶優","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/26","108/06/26","                  0","         11,382,986","          1,353,683","          1,353,683","0.0","0.20000000","         29,752,734","0.0","0.0","                  0","本公司年度如有獲利，應提撥不低於1%為員工酬勞及不高於5% 為董監事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。 
前項員工酬勞發給股票或現金時，其對象得包括符合一定條件之從屬公司員工。
本公司年度總決算如有盈餘，除依法繳納稅捐及彌補以前年度虧損後，應先依法提撥百分之十法定盈餘公積，但法定盈餘公積累積已達本公司實收資本額時，不在此限，並依法提列或迴轉特別盈餘公積後，其餘併同期初未分配盈餘為股東紅利之可分派數，並提撥可分派數之百分之十五至一百，由董事會擬具盈餘分派議案，提請股東會決議分派之。
依本公司未來發展計畫及財務結構、營運狀況等因素決定當年度之盈餘分派，分配方式得以現金股利或股票股利為之。股利分派採取剩餘股利政策，盈餘之分派以現金股利優先，亦得以股票股利之方式為之，提撥股東紅利總額不得低於百分之十五，現金股利不得低於當年度分派股利總額之百分之五。","",
"5455 - 昇益","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/14","       -408,386,339","         95,519,727","       -308,294,253","       -308,294,253","0.0","0.0","                  0","0.0","0.0","                  0","本公司年度如有獲利，應提撥1%~15%為員工酬
勞，及得提撥不高於3%為董事監察人酬勞，但
公司尚有累積虧損時，應先預留彌補數額，再
依前述比例提撥員工酬勞及董事監察人酬勞。
前述員工酬勞，由董事會決議以股票或現金方
式分派，發放對象包括符合一定條件之從屬公
司員工，並應將員工酬勞及董事監察人酬勞分
派案報告股東會。
本公司年度總決算如有盈餘，應先提繳稅款，
彌補以往虧損，次提10%為法定盈餘公積，但
法定盈餘公積已達本公司資本總額時，不在此
限，必要時依法提列或迴轉特別盈餘公積，如
尚有盈餘，得併同以往年度累積未分配盈餘，
由董事會擬具盈餘分派議案，提請股東會決議
分派股東紅利。
本公司股東紅利之分配得以現金或股票方式發
放，惟股東現金紅利分派之比率以不低於股東
紅利總額之百分之十；但股東現金紅利每股若
低於五角時，則得以全數改為發放股票紅利。
本公司依所營事業所處經濟環境變動特性，須
保留盈餘以因應營運成長需求、投資需求及健
全財務結構，盈餘分派將視公司目前及未來之
投資環境、資金需求、國內外競爭狀況及資本
預算等因素，每年依法由董事會擬具分派案，
提請股東會決議。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"5457 - 宣德","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/11","108/06/26","         66,122,809","        168,495,593","        204,413,925","        204,413,925","0.0","0.0","                  0","0.0","0.0","                  0","本公司每年度決算如有盈餘時，應依法提繳稅
捐、彌補虧損，次提百分之十為法定盈餘公
積，但法定盈餘公積已達公司資本總額時，不
在此限。另依相關法令規定提列或迴轉特別盈
餘公積後，併同期初未分配盈餘為股東累積可
分配盈餘，由董事會擬定盈餘分配案提請股東
會決議分配之。
盈餘之分派以當年度稅後淨利為優先考量，惟
在平衡股利之原則下，以往年度未分派盈餘於
當年度稅後淨利不足分配時備供動支。分派股
利時主要係考量公司未來擴展營運規劃及現金
流量之需求，盈餘分派得以現金股利或股票股
利方式為之，其中現金股利以不低於股利總額
百分之十。前述盈餘提供分派之比率及股東現
金股利之比率，得視實際獲利及資金狀況，經
股東會決議調整之。","",
"5460 - 同協","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/25","         18,902,123","         21,531,196","         38,085,111","         16,475,502","0.30000000","0.0","         21,609,609","0.0","0.0","                  0","第十八條：本公司年度如有獲利，應提撥5%至10%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥3%(含)以下為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
第十八條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司產業生命週期正處於穩定成長的階段，故股利分派時為考量未來擴展營運規模及現金流量之需求，就當年度所分配股利10%以上發放現金股利。","",
"5464 - 霖宏","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/18","        -12,332,813","        204,550,094","        172,862,780","        101,791,290","1.00000000","0.0","         71,071,490","0.0","0.0","                  0","本公司配合整體環境及產業成長階段，為因應業務規模擴展需求，
股利政策係採用剩餘股利政策，主要依據公司未來之資本預算規劃來衡量未來年度之資金需求，
依前條之可分配盈餘提撥10%以上為股利分派，惟可分配盈餘低於實收股本4%，得擬議不分配。
股利之發放以現金股利為主，股票股利為輔，若以股票股利方式分派，
則股票股利不高於當年度發放股利總額之百分之八十。","",
"5465 - 富驊","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/18","        181,821,210","         62,031,637","        226,879,251","        182,574,462","0.27000000","0.0","         44,304,789","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。分配股東股息紅利時，得以現金或股票方式為之。","",
"5468 - 凱鈺","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/25","108/06/27","       -458,936,564","        -53,871,604","       -502,649,065","       -502,649,065","0.0","0.0","                  0","0.0","0.0","                  0","一、提繳稅捐。
二、彌補虧損。
三、提存百分之十為法定盈餘公積。
四、依股東會決議或主管機關之命令得提列特別盈餘公積或迴轉特別盈餘
公積。
五、餘額為股東紅利，依股東會決議按持有股份總數比例分派或保留之。","",
"5474 - 聰泰","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/12","        236,735,247","        255,637,797","        467,801,625","        339,628,434","3.80000000","0.0","        128,173,191","0.0","0.0","                  0","本公司依當年度獲利狀況(即稅前利益扣除分配員工及董監事酬勞前之利益)於彌補虧損後，如尚有餘額應提撥員工酬勞不低於百分之二及董監事酬勞不高於百分之二。
本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次就其餘額提撥百分之十為法定盈餘公積，但法定盈餘公積已達資本總額時，不在此限。另依法令或主管機關規定提撥或迴轉特別盈餘公積後，併同期初未分配盈餘為股東累積可分配盈餘，由董事會擬定盈餘分配案提請股東會決議分配之。
本公司股利得以部份或全部現金股利方式分派之。其中股票股利不高於當年度分配股利之百分之九十。","",
"5475 - 德宏","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/07","108/06/06","       -664,392,771","         -4,545,720","       -751,767,673","       -751,767,673","0.0","0.0","                  0","0.0","0.0","                  0","本公司應以當年度稅前利益扣除分配員工酬勞
及董事酬勞前之利益於保留彌補累積虧損數額
後，如尚有餘額應提撥員工酬勞不低於5%及董
事酬勞不高於3%。
員工酬勞、董事酬勞分派比率之決定及員工酬
勞以股票或現金為之，應由董事會以董事三分
之二以上之出席及出席董事過半數同意之決議
行之，並報告於股東會。
員工酬勞發給股票或現金之對象包括符合一定條件之從屬公司員工。","",
"5478 - 智冠","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/18","      1,524,492,644","        461,321,955","      1,839,513,330","      1,559,069,800","2.20000000","0.0","        280,443,530","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，次提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不再提列；另依法令規定或視公司營運需要提列或迴轉特別盈餘公積，餘額為當年度可分配盈餘，其餘併同期初未分配盈餘為累積可分配盈餘，由董事會依本條股利政策，擬定盈餘分配案提請股東會決議分配之。 
本公司之股利政策考量公司未來擴展營運規模及深耕研究發展之需求，配合整體環境及產業特性以達永續經營及追求股東長期利益為目標，股東股利就累積可分配盈餘提撥，其中應不低於當年度可分配盈餘之15%，惟累積可供分配盈餘低於實收股本25%時，得不予分配；分配股東股息紅利時，得以現金或股票方式為之，其中現金股利不低於股利總額之10%。","",
"5481 - 新華","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/19","108/06/13","         24,808,351","        263,057,663","        253,878,596","        224,001,040","0.40000000","0.0","         29,877,556","0.0","0.0","                  0","本公司年度總決算如有盈餘，應先提繳稅捐、彌補累積虧損、次提百分之十為法定盈餘公積；但法定盈餘公積累積已達本公司資本總額時，不在此限。並依法令或主管機關規定提撥或迴轉特別盈餘公積，如尚有盈餘，其餘額加計累計未分配盈餘，由董事會擬具分派議案，以發行新股方式為之時，應提請股東會決議後分派之。
本公司依公司法第二百四十條第五項規定，授權董事會以三分之二以上董事之出席，及出席董事過半數之決議，將應分派股息及紅利或公司法第二百四十一條第一項規定之法定盈餘公積及資本公積之全部或一部，以發放現金之方式為之，並報告股東會。","",
"5483 - 中美晶","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/27","                  0","      1,950,503,835","      1,356,978,160","             15,392","2.31450000","0.68550000","      1,758,862,953","0.0","0.0","                  0","第二十七條：本公司年度如有獲利，應提撥百分之三至百分之十五為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥最高百分之三為董事酬勞。員工酬勞及董事酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董事酬勞。
第二十七條之一：本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司為維持公司永續經營發展及每股盈餘之穩定成長，股東股利以當年度稅後盈餘扣除當年度依法應提列特別盈餘公積後之50%以上為原則，分配比率為現金股利不低於百分之五十。","",
"5487 - 通泰","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/19","108/08/09","         85,757,376","         22,736,334","        106,225,092","         85,944,927","0.90000000","0.0","         20,280,165","0.0","0.0","                  0","本公司年度決算如有盈餘,依法繳納稅捐,彌補累積虧損後,再提百分之十為法定盈餘公積，
但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別
盈餘公積；如尚有餘額，併同期初累計未分配盈餘，由董事會擬具盈餘分配議案，提請股東
會決議分派股東股利。
本公司股利政策，係配合目前及未來之發展計畫、考量投資環境、資金需求、國內外競爭狀
況及資本預算等因素，並兼顧股東利益、平衡股利及公司長期財務規劃，每年依法由董事會
擬具，提報股東會決議。本公司盈餘之分派得以現金股利或股票股利之方式為之，其中現金
股利支付比率以不低於當年度之盈餘分派股利總額之百分之十為限。","",
"5488 - 松普","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/27","        -12,909,672","        168,429,899","        124,366,083","            724,816","1.35000000","0.0","        123,641,267","0.0","0.0","                  0","本公司章程第十八條之一：
本公司每年決算所得盈餘，除依法完納一切
稅捐及彌補以往年度虧損外，應先就其餘額
提存百分之十為法定盈餘公積金及其它依規
定應提撥或迴轉之特別盈餘公積後，再加計
上年度累積未分配盈餘為累積可分配盈餘，
由董事會擬具其分派議案，提請股東會決議
分派之。本公司股利政策，主要係考量公司
所處業務環境、長期財務規劃及未來資金需
求，並兼顧股東利益等因素，每年就可供分
配盈餘提撥不低於百分之十分配股東股利。
分配股東股利時，以現金股利為原則，得搭
配部分股票股利，前述現金股利發放比率以
不低於配發股利總額百分之五十為原則。前
述盈餘提供分派比率，得視實際獲利及資金
狀況，經股東會決議調整之。","",
"5489 - 彩富","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/13","108/06/05","        476,656,081","        297,246,657","        746,350,387","        548,181,505","2.00000000","0.0","        198,168,882","0.0","0.0","                  0","第三十條之一：本公司年度總決算如有盈餘，應先提繳稅款，彌補累積虧損，
次提百分之十法定盈餘公積，但法定盈餘公積已達法令規定數額時，不在此限；
並得視營運需要或法令規定，提列或迴轉特別盈餘公積後，如尚有盈餘，
再由股東會決議分派股東紅利。","",
"5490 - 同亨","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/10","         47,470,752","         28,676,230","         70,490,729","         23,292,428","0.50000000","0.0","         47,198,301","0.0","0.0","                  0","第二十九條：
本公司年度如有獲利，應提撥3%至12%為員工酬勞及不高於3%為董事酬勞。但公
司尚有累積虧損時，應預先保留彌補數額。
前項員工酬勞發給股票或現金之對象，包括符合一定條件之從屬公司員工。
本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為
法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司
營運需要及法令規定提列特別盈餘公積，由董事會視營運需要酌予保留，如尚
有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。
第二十九條之一：
本公司股利政策係按公司法及本公司章程規定，並依本公司資本及財務結構、
營運狀況、盈餘、所處產業性質及週期等因素決定，依法扣除法定公積後之盈
餘。盈餘之分派以現金股利為優先，亦得以股票股利之方式分派，惟股票股利
分派之比例以不高於當年度股利總額之百分之五十。","",
"5493 - 三聯","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/06/26","        203,140,446","        110,630,921","        308,215,444","        230,752,228","1.75000000","0.0","         77,463,216","0.0","0.0","                  0","第十八條之一：本公司年度總決算如有盈餘，應先提繳稅款、彌補以往累積虧損，次提10%為法定盈餘公積，
但法定盈餘公積已達法令規定數額時，不在此限。另依法提列或迴轉特別盈餘公積後，就其餘額併同以前年度累積未分配盈餘調整數額，
由董事會擬具盈餘分配案提請股東會議承認後分配之。本公司正處於企業成長階段，為考量未來重大投資計劃之資金需求及公司長期之財務規劃，
並兼顧盈餘與現金流量之穩定性，股東股利就累積可分配盈餘提撥，股東股利應不低於當年度可分配盈餘之15%，股東股利中股票股利不得高於80%。","",
"面額新台幣10元之公司"
"公司代號名稱","決議（擬議）進度","股利所屬年(季)度","股利所屬期間","期別","董事會（擬擬議）股利分派日","股東會日期","期初未分配盈餘/待彌補虧損(元)","本期淨利(淨損)(元)","可分配盈餘(元)","分配後期末未分配盈餘(元)","股東配發-盈餘分配之現金股利(元/股)","股東配發-法定盈餘公積、資本公積發放之現金(元/股)","股東配發-股東配發之現金(股利)總金額(元)","股東配發-盈餘轉增資配股(元/股)","股東配發-法定盈餘公積、資本公積轉增資配股(元/股)","股東配發-股東配股總股數(股)","股利分派之公司章程","備註",
"5498 - 凱崴","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/14","108/03/14","            948,663","         36,280,779","                  0","                  0","0.0","0.0","                  0","0.0","0.0","                  0","本公司每年決算如有「當期淨利」，應先繳納稅捐、彌補虧損，次就其餘額提存百分之十為法定盈餘公積金，直至法定盈餘公積已達本公司資本總額時為止，並依法提列特別公積或迴轉特別公積後，如尚有盈餘，連同期初累積未分配盈餘及當年度未分配盈餘調整數額，由董事會擬定分配案，提請股東會決議後分配之。
本公司年度如有獲利，應提撥員工紅利百分之一到百分之十，董事監察人酬勞不得高於百分之一，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；員工酬勞及董監酬勞分派案應提股東會報告。但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。
當年度股東股利之發放，現金股利之分派比例不低於分派股利總額之百分之十。","",
"5508 - 永信建","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/04","108/05/29","             56,621","        690,825,665","        621,967,660","             55,797","2.86031000","0.0","        621,911,863","0.0","0.0","                  0","第十八條：本公司年度總決算如有盈餘，應先提撥應繳納之所得稅款及彌補以往年度之虧損後，次提百分之十法定盈餘公積，並依法提撥或迴轉特別盈餘公積，但法定盈餘公積已達實收資本總額時，不在此限。其餘額之全部或一部併同以前年度累積未分配盈餘，由股東會決議保留或分派之。唯分派盈餘時，應提員工紅利不得低於千分之一(含)，但不得高於百分之一(含)；董監事酬勞不得高於百分之三(含)。","",
"5511 - 德昌","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/18","      1,472,167,611","        515,897,360","      1,971,461,117","      1,733,237,117","2.10000000","0.0","        238,224,000","0.0","0.0","                  0","本公司每年決算後所得純益，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限;另視公司營運需要及依法令規定，提撥或迴轉特別盈餘公積，如尚有盈餘併同期初未分配盈餘由董事會擬具盈餘分配案，提請股東會決議分派之。
本公司屬營造產業，考量公司營運所處環境及發展階段，因應未來資金需求及長期財務規劃，並滿足股東對現金流入之需求，由上述可分配盈餘依公司經營之資金需求狀況分派現金股利及股票股利，其現金股利部分不低於當年度股東紅利總和之百分之十。","",
"5512 - 力麒","股東會確認","107年 年度","107/01/01~107/12/31","1","108/04/26","108/06/18","      3,889,632,784","         73,040,493","      4,021,922,840","      3,722,023,792","0.40000000","0.0","        297,597,085","0.0","0.0","                  0","年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，再加
計期初未分配盈餘後為累計未分配盈餘，經調整依法令提列或迴轉之特別盈餘公積並扣除保
留適度之盈餘數後，為當年度可分配盈餘，由董事會擬具議案，提請股東會決議分派之。
本公司處於產業環境多變，企業生命週期正值成長階段並朝多角化發展之際，考量本公司未
來資金需求、長期財務規劃及股東對現金流入之需求，若公司股東會決議發放股東股利時，
其中現金股利不得低於股利總數之百分之十，但現金股利每股若未達○．一元，則不予發
放，改以股票股利發放，但董事會得依經濟環境及公司營運狀況變更上開比例。","",
"5514 - 三豐","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/12","108/05/29","         90,398,515","         21,300,664","         50,460,590","         15,131,930","0.20000000","0.0","         35,328,660","0.0","0.0","                  0","第廿五條之一：本公司每年決算之當期淨利，
應先彌補虧損，次提撥百分之十法定盈餘公積
並依法令規定提列或迴轉特別盈餘公積後，其
餘額加計上一年度累積未分配盈餘後，提撥百
分之三十以上之股東股利，惟前述盈餘提供分
派之比率及股東現金股利之比率，得視當年度
實際獲利及資金狀況，經股東會決議調整之。
股東股利其中現金股利不得低於股利總數之百
分之十，但現金股利每股若低於0.1元或當年
度有重大資本支出規劃時，得改以股票股利發
放。
如當年度獲利每股低於0.5元時，則前項股東
股利得予保留。
如有前一年度累積或當年度發生但當期淨利不
足提列之股東權益減項，應自前一年度累積未
分配盈餘提列相同數額之特別盈餘公積，並於
提撥供分派前先行扣除。
前述盈餘分派由董事會擬具議案，提請股東會
決議後辦理之。","",
"5516 - 雙喜","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/28","108/05/30","        -21,424,666","         68,207,358","         43,963,203","         43,963,203","0.0","0.0","                  0","0.0","0.0","                  0","公司年度如有獲利，應提撥不低於1 %為員工酬勞；董監事酬勞不高於3%。但公司尚有累積虧損時，應預先保留彌補數額。","",
"5520 - 力泰","股東會確認","107年 年度","107/01/01~107/12/31","1","108/05/07","108/06/21","        349,355,843","         61,624,247","        404,817,665","        332,439,371","1.20000000","0.0","         72,378,294","0.0","0.0","                  0","本公司年度決算如有盈餘，依法繳納稅捐，彌補累積虧損後，再提10%為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，其餘再依法令規定提列或迴轉特別盈餘公積；如尚有餘額，併同累積未分配盈餘，由董事會擬具盈餘分配議案，提請股東會決議分派股東股息紅利。
本公司股利政策係考量公司之投資資金需求，財務結構及盈餘等情形，由董事會擬定盈餘分派案，經股東會決議後辦理。
1.考量平衡穩定之股利政策，現金股利部份不低於現金股利及股票股利合計數之百分之十，但現金股利每股低於0.1元，則改發股票股利。
2.本公司得依照當年實際營運情況，並考量次一年度之資本預算規劃，決定最適股利政策。
本公司年度如有獲利，應提撥1~10%為員工酬勞，由董事會決議以股票或現金分派發放，其發放對象包含符合一定條件之從屬公司員工；本公司得以上開獲利數額，由董事會決議提撥不高於5%為董監酬勞。員工酬勞及董監酬勞分派案應提股東會報告。
但公司尚有累積虧損時，應預先保留彌補數額，再依前項比例提撥員工酬勞及董監酬勞。","",
"5523 - 豐謙","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/11","108/06/03","         43,390,454","        118,467,797","        146,452,791","        115,452,498","0.20000000","0.0","         31,000,293","0.0","0.0","                  0","本公司考量平衡穩定之股利政策，將視資金需求及對每股盈餘之稀釋程度，適度採取股票或現金方式發放，股東紅利之總額應為累積可分配盈餘百分之三十至百分之八十，其中現金紅利應為股東紅利百分之十以上。","",
"5529 - 鉅陞","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/22","108/06/06","       -216,244,455","       -142,129,079","       -358,373,534","                  0","0.0","0.0","                  0","0.0","0.0","                  0","本公司年度總決算如有盈餘，除依法完納一切稅捐及彌補以往年度虧損外，次提百分之十為法定盈餘公積及依證交法第41條規定提列或迴轉特別盈餘公積，但法定盈餘公積累積已達本公司資本總額時，不在此限。如有盈餘，由董事會擬具盈餘分派案提請股東會決議後分派之。
分派盈餘時得視當時及未來狀況保留適當盈餘不予分派，股東紅利之總額為不得低於可分配盈餘百分之十。","",
"5530 - 龍巖","股東會確認","107年 年度","107/01/01~107/12/31","1","108/04/11","108/05/31","      3,019,282,759","      2,180,534,998","      6,075,068,088","      4,814,815,491","3.00000000","0.0","      1,260,252,597","0.0","0.0","                  0","第廿八條之一：公司年度總決算如有盈餘，
應先提繳稅款、彌補累積虧損，次提10%為
法定盈餘公積，但法定盈餘公積已達本公司
實收資本額時不在此限，其餘再就當年度
發生之帳列股東權益減項金額提列特別盈餘
公積或迴轉特別盈餘公積；其餘除派付股息
外，如尚有盈餘併同期初未分配盈餘，
由董事會擬具盈餘分配案提請股東會決議
分派之。
本公司股利政策係基於保障股東權益並依
公司未來之資本預算規劃所衡量未來年度
資金需求，股利之分派得以現金股利或股票
股利之方式為之，以現金股利為優先，亦得以
股票股利之方式分派之，唯現金股利應不低於
股東紅利總額百分之十。","",
"5536 - 聖暉*","股東會確認","107年 年度","107/01/01~107/12/31","1","108/02/26","108/05/29","        869,636,123","      1,049,019,542","      1,796,795,603","        983,754,473","15.00000000","0.0","        813,041,130","0.0","0.0","                  0","本公司年度決算如有本期稅後淨利，依下列順序分派之：
一、彌補虧損；
二、提存百分之十為法定盈餘公積，但法定公積已達資本總額時，不在此限；
三、依法令或主管機關規定提撥或迴轉特別盈餘公積；
四、餘額則視公司所處環境、成長階段及長期財務規劃酌予保留部份盈餘，就其餘
額併同以前年度累積未分配盈餘，由董事會視當年度資金狀況及經濟發展，分配股
東紅利，其中現金紅利應為股東紅利總額之百分之十以上，並由董事會提請股東會
決議後行之。","",
"5543 - 桓鼎-KY","股東會確認","107年 年度","107/01/01~107/12/31","1","108/03/21","108/06/12","                  0","         18,891,459","          5,441,780","             86,780","0.15000000","0.35000000","         17,849,998","0.0","0.0","                  0","依本公司章程規定，當本公司於任一中華民國證券交易市場上掛牌交易時，
由董事會擬具分配方案，經股東會決議後，每一年度盈餘分配及限制如下:
(1)完納稅捐。
(2)彌補虧損。
(3)依公開發行公司適用法規提撥百分之十法定盈餘公積，但累計法定盈餘公積達實收資本額者不在此限。
(4)董事會依公司章程規定所決議之公積或證券主管機關依公開發行公司規則要求之特別盈餘公積。
(5)不可少於當期可分配盈餘之百分之二十五作為股東紅利，並以發放現金或發行新股的方式為之。
隨著本公司持續成長，出現資本支出、業務擴充及穩定成長所需之健全財務規劃需求，
本公司之股利政策係得依據未來支出預算及資金需求，發放股票及現金股息及紅利。
所分配予股東之紅利金額，不得低於當期可分配盈餘之百分之二十五為原則，
且現金股利之數額不得低於當期擬分配利潤之百分之十五。","",
